            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,             X_s,             Y_s,             Z_s,            VX_s,            VY_s,            VZ_s,
********************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2455393.500000000, A.D. 2010-Jul-16 00:00:00.0000, -3.963586012581388E-01, -3.415750952522310E-02,  3.306701165936303E-02, -3.286254396611901E-03, -2.681283946487683E-02, -1.888729745611345E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455394.500000000, A.D. 2010-Jul-17 00:00:00.0000, -3.987156676653804E-01, -6.086449497129098E-02,  3.110167030334417E-02, -1.438747164514028E-03, -2.658182829217420E-02, -2.039378531308771E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455395.500000000, A.D. 2010-Jul-18 00:00:00.0000, -3.992583776056116E-01, -8.728430234566806E-02,  2.899331106344658E-02,  3.419499375879905E-04, -2.624019973351682E-02, -2.174859081355502E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455396.500000000, A.D. 2010-Jul-19 00:00:00.0000, -3.980548978516663E-01, -1.133113325021059E-01,  2.675681665272065E-02,  2.053286009630946E-03, -2.579785910760323E-02, -2.295746624866467E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455397.500000000, A.D. 2010-Jul-20 00:00:00.0000, -3.951754913360449E-01, -1.388494984901146E-01,  2.440648494849267E-02,  3.693588161248633E-03, -2.526392657725926E-02, -2.402632805493882E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455398.500000000, A.D. 2010-Jul-21 00:00:00.0000, -3.906917289347125E-01, -1.638114469539947E-01,  2.195602028157968E-02,  5.261886468626742E-03, -2.464675331080074E-02, -2.496110940181308E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455399.500000000, A.D. 2010-Jul-22 00:00:00.0000, -3.846758630688329E-01, -1.881178037663928E-01,  1.941853759362041E-02,  6.757764960495390E-03, -2.395395276287708E-02, -2.576764901625821E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455400.500000000, A.D. 2010-Jul-23 00:00:00.0000, -3.772003384166125E-01, -2.116964561939811E-01,  1.680657619061153E-02,  8.181235943738497E-03, -2.319244167999854E-02, -2.645160936890582E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455401.500000000, A.D. 2010-Jul-24 00:00:00.0000, -3.683374178109708E-01, -2.344818791974996E-01,  1.413212045977787E-02,  9.532634833857655E-03, -2.236848678812297E-02, -2.701841831760188E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455402.500000000, A.D. 2010-Jul-25 00:00:00.0000, -3.581589042167793E-01, -2.564145099896154E-01,  1.140662545970914E-02,  1.081253271525136E-02, -2.148775420554676E-02, -2.747322924631325E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455403.500000000, A.D. 2010-Jul-26 00:00:00.0000, -3.467359423734268E-01, -2.774401724617063E-01,  8.641045745974416E-03,  1.202166403697121E-02, -2.055535947747230E-02, -2.782089560015858E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455404.500000000, A.D. 2010-Jul-27 00:00:00.0000, -3.341388861643603E-01, -2.975095513306584E-01,  5.845866165406395E-03,  1.316086709327282E-02, -1.957591678637408E-02, -2.806595647832223E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455405.500000000, A.D. 2010-Jul-28 00:00:00.0000, -3.204372199927291E-01, -3.165777146720095E-01,  3.031133652514279E-03,  1.423103520638079E-02, -1.855358639083714E-02, -2.821263059995274E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455406.500000000, A.D. 2010-Jul-29 00:00:00.0000, -3.056995243900288E-01, -3.346036827536796E-01,  2.064893016509702E-04,  1.523307679706574E-02, -1.749211971735974E-02, -2.826481650801945E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455407.500000000, A.D. 2010-Jul-30 00:00:00.0000, -2.899934777705366E-01, -3.515500406526771E-01, -2.618799821463911E-03,  1.616788278244555E-02, -1.639490180247566E-02, -2.822609733193668E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455408.500000000, A.D. 2010-Jul-31 00:00:00.0000, -2.733858876870096E-01, -3.673825919384547E-01, -5.435809516657067E-03,  1.703629997218479E-02, -1.526499097944095E-02, -2.809974880329193E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455409.500000000, A.D. 2010-Aug-01 00:00:00.0000, -2.559427461665545E-01, -3.820700506747005E-01, -8.235928207580576E-03,  1.783910934072697E-02, -1.410515584321013E-02, -2.788874952241331E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455410.500000000, A.D. 2010-Aug-02 00:00:00.0000, -2.377293047354712E-01, -3.955837690764923E-01, -1.101082780674520E-02,  1.857700823391368E-02, -1.291790962420638E-02, -2.759579271839463E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455411.500000000, A.D. 2010-Aug-03 00:00:00.0000, -2.188101656034448E-01, -4.078974983252326E-01, -1.375243580716456E-02,  1.925059572456017E-02, -1.170554216696374E-02, -2.722329894208862E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455412.500000000, A.D. 2010-Aug-04 00:00:00.0000, -1.992493861942020E-01, -4.189871802630289E-01, -1.645290867260931E-02,  1.986036046543740E-02, -1.047014975295345E-02, -2.677342928971031E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455413.500000000, A.D. 2010-Aug-05 00:00:00.0000, -1.791105948026832E-01, -4.288307679423934E-01, -1.910460656482988E-02,  2.040667050226250E-02, -9.213663034584534E-03, -2.624809888199940E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455414.500000000, A.D. 2010-Aug-06 00:00:00.0000, -1.584571156463009E-01, -4.374080732834451E-01, -2.170006942393568E-02,  2.088976460647441E-02, -7.937873364631453E-03, -2.564899042709394E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455415.500000000, A.D. 2010-Aug-07 00:00:00.0000, -1.373521019755345E-01, -4.447006403808311E-01, -2.423199440530472E-02,  2.130974477048520E-02, -6.644457816066501E-03, -2.497756778003456E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455416.500000000, A.D. 2010-Aug-08 00:00:00.0000, -1.158586762299356E-01, -4.506916433012984E-01, -2.669321467134160E-02,  2.166656957934946E-02, -5.335003194365700E-03, -2.423508948291887E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455417.500000000, A.D. 2010-Aug-09 00:00:00.0000, -9.404007647998133E-02, -4.553658075177894E-01, -2.907667953794109E-02,  2.196004823483322E-02, -4.011029349982077E-03, -2.342262233118605E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455418.500000000, A.D. 2010-Aug-10 00:00:00.0000, -7.195980859118417E-02, -4.587093544364326E-01, -3.137543598286457E-02,  2.218983506299657E-02, -2.674012104446699E-03, -2.254105506678311E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455419.500000000, A.D. 2010-Aug-11 00:00:00.0000, -4.968180369023872E-02, -4.607099687896635E-01, -3.358261153593210E-02,  2.235542438682854E-02, -1.325406110645733E-03, -2.159111235104839E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455420.500000000, A.D. 2010-Aug-12 00:00:00.0000, -2.727058060739409E-02, -4.613567889936752E-01, -3.569139858878660E-02,  2.245614569332288E-02,  3.333202292212443E-05, -2.057336922170423E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455421.500000000, A.D. 2010-Aug-13 00:00:00.0000, -4.791413016202962E-03, -4.606404209039534E-01, -3.769504018507466E-02,  2.249115907179039E-02,  1.400720002104853E-03, -1.948826629181182E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455422.500000000, A.D. 2010-Aug-14 00:00:00.0000,  1.768949900933668E-02, -4.585529757517304E-01, -3.958681738051111E-02,  2.245945094936098E-02,  2.775225154399522E-03, -1.833612600617383E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455423.500000000, A.D. 2010-Aug-15 00:00:00.0000,  4.010485335235906E-02, -4.550881334099164E-01, -4.136003829697936E-02,  2.235983020286230E-02,  4.155238398496253E-03, -1.711717033464655E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455424.500000000, A.D. 2010-Aug-16 00:00:00.0000,  6.238606656598794E-02, -4.502412325225349E-01, -4.300802903631053E-02,  2.219092478611356E-02,  5.539046479774010E-03, -1.583154035426989E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455425.500000000, A.D. 2010-Aug-17 00:00:00.0000,  8.446309155480729E-02, -4.440093894396088E-01, -4.452412666862643E-02,  2.195117908097172E-02,  6.924802051859320E-03, -1.447931825514408E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455426.500000000, A.D. 2010-Aug-18 00:00:00.0000,  1.062642330863960E-01, -4.363916483317732E-01, -4.590167456829781E-02,  2.163885226242698E-02,  8.310491159367625E-03, -1.306055240065001E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455427.500000000, A.D. 2010-Aug-19 00:00:00.0000,  1.277159623322914E-01, -4.273891653162440E-01, -4.713402043901050E-02,  2.125201806633485E-02,  9.693897652222784E-03, -1.157528618293018E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455428.500000000, A.D. 2010-Aug-20 00:00:00.0000,  1.487427320838451E-01, -4.170054299067043E-01, -4.821451744972240E-02,  2.078856646719929E-02,  1.107256404002646E-02, -1.002359154132099E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455429.500000000, A.D. 2010-Aug-21 00:00:00.0000,  1.692667948656015E-01, -4.052465275996383E-01, -4.913652899713920E-02,  2.024620791757150E-02,  1.244374827955332E-02, -8.405608156038404E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455430.500000000, A.D. 2010-Aug-22 00:00:00.0000,  1.892080269050098E-01, -3.921214479195868E-01, -4.989343771956672E-02,  1.962248097545776E-02,  1.380437598492765E-02, -6.721589492461676E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455431.500000000, A.D. 2010-Aug-23 00:00:00.0000,  2.084837618460590E-01, -3.776424427503126E-01, -5.047865951342938E-02,  1.891476435747936E-02,  1.515098756590762E-02, -4.971957052101506E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455432.500000000, A.D. 2010-Aug-24 00:00:00.0000,  2.270086392553333E-01, -3.618254402536059E-01, -5.088566344902679E-02,  1.812029470947256E-02,  1.647967984536457E-02, -3.157364381882559E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455433.500000000, A.D. 2010-Aug-25 00:00:00.0000,  2.446944744076120E-01, -3.446905200859502E-01, -5.110799864743715E-02,  1.723619168860977E-02,  1.778604179665655E-02, -1.278772597534103E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455434.500000000, A.D. 2010-Aug-26 00:00:00.0000,  2.614501576054529E-01, -3.262624559124643E-01, -5.113932936622249E-02,  1.625949230677068E-02,  1.906508419414945E-02,  6.624606214470139E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455435.500000000, A.D. 2010-Aug-27 00:00:00.0000,  2.771815934379506E-01, -3.065713313125862E-01, -5.097347974665709E-02,  1.518719689623044E-02,  2.031116321067942E-02,  2.664476426868981E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455436.500000000, A.D. 2010-Aug-28 00:00:00.0000,  2.917916929732205E-01, -2.856532349692985E-01, -5.060448989619239E-02,  1.401632952375682E-02,  2.151789835667746E-02,  4.724792316697157E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455437.500000000, A.D. 2010-Aug-29 00:00:00.0000,  3.051804349568311E-01, -2.635510403932368E-01, -5.002668520990786E-02,  1.274401618837810E-02,  2.267808567794998E-02,  6.840159458876183E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455438.500000000, A.D. 2010-Aug-30 00:00:00.0000,  3.172450156889855E-01, -2.403152741690556E-01, -4.923476106177709E-02,  1.136758466983701E-02,  2.378360786301438E-02,  9.006397624944331E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455439.500000000, A.D. 2010-Aug-31 00:00:00.0000,  3.278801113812538E-01, -2.160050745833430E-01, -4.822388520145969E-02,  9.884690409265845E-03,  2.482534391579031E-02,  1.121820588312624E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455440.500000000, A.D. 2010-Sep-01 00:00:00.0000,  3.369782814012559E-01, -1.906892391974722E-01, -4.698982034580766E-02,  8.293473234490997E-03,  2.579308239156446E-02,  1.346894790172624E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455441.500000000, A.D. 2010-Sep-02 00:00:00.0000,  3.444305457690642E-01, -1.644473550938586E-01, -4.552906951392914E-02,  6.592749986060431E-03,  2.667544394093082E-02,  1.575041191716790E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455442.500000000, A.D. 2010-Sep-03 00:00:00.0000,  3.501271753132069E-01, -1.373709987152183E-01, -4.383904656117276E-02,  4.782248003566031E-03,  2.745982111542644E-02,  1.805254731437647E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455443.500000000, A.D. 2010-Sep-04 00:00:00.0000,  3.539587375848484E-01, -1.095649829536725E-01, -4.191827404100704E-02,  2.862883779865951E-03,  2.813234608821460E-02,  2.036318257106902E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455444.500000000, A.D. 2010-Sep-05 00:00:00.0000,  3.558174452731208E-01, -8.114861694840957E-02, -3.976660986154604E-02,  8.370895959751552E-04,  2.867790010191086E-02,  2.266773326989518E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2455445.500000000, A.D. 2010-Sep-06 00:00:00.0000,  3.555988554451266E-01, -5.225692851518464E-02, -3.738550307921178E-02, -1.290811749228744E-03,  2.908018193704322E-02,  2.494891420295180E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
