            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,             X_s,             Y_s,             Z_s,            VX_s,            VY_s,            VZ_s,
********************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2453996.500000000, A.D. 2006-Sep-18 00:00:00.0000, -1.585032991537442E+00, -3.712528699890468E-01,  3.104225858787909E-02,  3.733714871544481E-03, -1.241925294150275E-02, -3.521021825479037E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2453997.500000000, A.D. 2006-Sep-19 00:00:00.0000, -1.581245232837767E+00, -3.836592178825125E-01,  3.068909935120794E-02,  3.841785741346844E-03, -1.239329560347779E-02, -3.542127837194537E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2453998.500000000, A.D. 2006-Sep-20 00:00:00.0000, -1.577349454608985E+00, -3.960391664314637E-01,  3.033384004375113E-02,  3.949752927872241E-03, -1.236645406508139E-02, -3.563023095669129E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2453999.500000000, A.D. 2006-Sep-21 00:00:00.0000, -1.573345763639024E+00, -4.083918308702126E-01,  2.997650183008989E-02,  4.057610207992379E-03, -1.233872717944578E-02, -3.583705770162624E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454000.500000000, A.D. 2006-Sep-22 00:00:00.0000, -1.569234272944962E+00, -4.207163252980757E-01,  2.961710605166730E-02,  4.165351329580043E-03, -1.231011383028057E-02, -3.604174073020026E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454001.500000000, A.D. 2006-Sep-23 00:00:00.0000, -1.565015101811621E+00, -4.330117627021930E-01,  2.925567422747496E-02,  4.272970013681128E-03, -1.228061292741105E-02, -3.624426270842397E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454002.500000000, A.D. 2006-Sep-24 00:00:00.0000, -1.560688375829674E+00, -4.452772549799456E-01,  2.889222805436455E-02,  4.380459945337956E-03, -1.225022339914324E-02, -3.644460636948864E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454003.500000000, A.D. 2006-Sep-25 00:00:00.0000, -1.556254226933693E+00, -4.575119129625900E-01,  2.852678940707032E-02,  4.487814765939654E-03, -1.221894418803068E-02, -3.664275412178469E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454004.500000000, A.D. 2006-Sep-26 00:00:00.0000, -1.551712793441328E+00, -4.697148464406084E-01,  2.815938033851914E-02,  4.595028072429580E-03, -1.218677425337079E-02, -3.683868804070143E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454005.500000000, A.D. 2006-Sep-27 00:00:00.0000, -1.547064220093938E+00, -4.818851641896435E-01,  2.779002308070884E-02,  4.702093417674046E-03, -1.215371258094599E-02, -3.703238996608924E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454006.500000000, A.D. 2006-Sep-28 00:00:00.0000, -1.542308658097602E+00, -4.940219739962314E-01,  2.741874004566383E-02,  4.809004309744724E-03, -1.211975819425353E-02, -3.722384154035377E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454007.500000000, A.D. 2006-Sep-29 00:00:00.0000, -1.537446265163269E+00, -5.061243826840958E-01,  2.704555382579844E-02,  4.915754215536533E-03, -1.208491015639911E-02, -3.741302439002755E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454008.500000000, A.D. 2006-Sep-30 00:00:00.0000, -1.532477205546403E+00, -5.181914961419940E-01,  2.667048719376239E-02,  5.022336568049091E-03, -1.204916755933006E-02, -3.759992042782089E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454009.500000000, A.D. 2006-Oct-01 00:00:00.0000, -1.527401650087542E+00, -5.302224193526810E-01,  2.629356310253180E-02,  5.128744768412439E-03, -1.201252951396454E-02, -3.778451192788092E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454010.500000000, A.D. 2006-Oct-02 00:00:00.0000, -1.522219776254303E+00, -5.422162564217697E-01,  2.591480468610362E-02,  5.234972180171867E-03, -1.197499515204164E-02, -3.796678129170320E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454011.500000000, A.D. 2006-Oct-03 00:00:00.0000, -1.516931768183745E+00, -5.541721106062094E-01,  2.553423526028452E-02,  5.341012120354851E-03, -1.193656363275871E-02, -3.814671066203663E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454012.500000000, A.D. 2006-Oct-04 00:00:00.0000, -1.511537816724224E+00, -5.660890843436138E-01,  2.515187832303548E-02,  5.446857853236326E-03, -1.189723414581586E-02, -3.832428162843665E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454013.500000000, A.D. 2006-Oct-05 00:00:00.0000, -1.506038119477336E+00, -5.779662792836509E-01,  2.476775755458999E-02,  5.552502591906513E-03, -1.185700591426809E-02, -3.849947531566450E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454014.500000000, A.D. 2006-Oct-06 00:00:00.0000, -1.500432880840914E+00, -5.898027963210838E-01,  2.438189681788164E-02,  5.657939507875766E-03, -1.181587820081456E-02, -3.867227290193576E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454015.500000000, A.D. 2006-Oct-07 00:00:00.0000, -1.494722312052721E+00, -6.015977356289001E-01,  2.399432015922984E-02,  5.763161739994836E-03, -1.177385030998566E-02, -3.884265609240115E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454016.500000000, A.D. 2006-Oct-08 00:00:00.0000, -1.488906631233710E+00, -6.133501966908853E-01,  2.360505180874522E-02,  5.868162392351271E-03, -1.173092158086399E-02, -3.901060699484732E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454017.500000000, A.D. 2006-Oct-09 00:00:00.0000, -1.482986063430693E+00, -6.250592783348266E-01,  2.321411618027500E-02,  5.972934525257833E-03, -1.168709137825776E-02, -3.917610763493806E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454018.500000000, A.D. 2006-Oct-10 00:00:00.0000, -1.476960840659567E+00, -6.367240787675538E-01,  2.282153787137447E-02,  6.077471150894412E-03, -1.164235909098444E-02, -3.933913973920720E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454019.500000000, A.D. 2006-Oct-11 00:00:00.0000, -1.470831201949995E+00, -6.483436956113150E-01,  2.242734166383055E-02,  6.181765233436158E-03, -1.159672413861629E-02, -3.949968479714093E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454020.500000000, A.D. 2006-Oct-12 00:00:00.0000, -1.464597393390988E+00, -6.599172259402780E-01,  2.203155252456230E-02,  6.285809687569184E-03, -1.155018598283090E-02, -3.965772406654750E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454021.500000000, A.D. 2006-Oct-13 00:00:00.0000, -1.458259668176014E+00, -6.714437663172915E-01,  2.163419560619692E-02,  6.389597377703482E-03, -1.150274413553811E-02, -3.981323857417485E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454022.500000000, A.D. 2006-Oct-14 00:00:00.0000, -1.451818286647189E+00, -6.829224128321718E-01,  2.123529624699576E-02,  6.493121124369661E-03, -1.145439815631009E-02, -3.996620940378436E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454023.500000000, A.D. 2006-Oct-15 00:00:00.0000, -1.445273516339587E+00, -6.943522611417939E-01,  2.083487997062885E-02,  6.596373712581633E-03, -1.140514764158039E-02, -4.011661806006293E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454024.500000000, A.D. 2006-Oct-16 00:00:00.0000, -1.438625632026755E+00, -7.057324065107496E-01,  2.043297248644618E-02,  6.699347891237751E-03, -1.135499221917836E-02, -4.026444644213353E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454025.500000000, A.D. 2006-Oct-17 00:00:00.0000, -1.431874915767033E+00, -7.170619438516217E-01,  2.002959969012298E-02,  6.802036364294261E-03, -1.130393155253747E-02, -4.040967645482667E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454026.500000000, A.D. 2006-Oct-18 00:00:00.0000, -1.425021656949495E+00, -7.283399677655955E-01,  1.962478766404083E-02,  6.904431781816287E-03, -1.125196534533384E-02, -4.055228959035245E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454027.500000000, A.D. 2006-Oct-19 00:00:00.0000, -1.418066152339479E+00, -7.395655725849229E-01,  1.921856267726398E-02,  7.006526737268200E-03, -1.119909334326714E-02, -4.069226679076205E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454028.500000000, A.D. 2006-Oct-20 00:00:00.0000, -1.411008706124755E+00, -7.507378524176158E-01,  1.881095118564056E-02,  7.108313772634175E-03, -1.114531533924879E-02, -4.082958872572145E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454029.500000000, A.D. 2006-Oct-21 00:00:00.0000, -1.403849629962681E+00, -7.618559011931574E-01,  1.840197983230839E-02,  7.209785387927926E-03, -1.109063118139816E-02, -4.096423631593558E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454030.500000000, A.D. 2006-Oct-22 00:00:00.0000, -1.396589243027234E+00, -7.729188127080311E-01,  1.799167544814445E-02,  7.310934046518396E-03, -1.103504077255957E-02, -4.109619100601351E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454031.500000000, A.D. 2006-Oct-23 00:00:00.0000, -1.389227872055051E+00, -7.839256806714455E-01,  1.758006505167041E-02,  7.411752170718456E-03, -1.097854405976035E-02, -4.122543449386286E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454032.500000000, A.D. 2006-Oct-24 00:00:00.0000, -1.381765851391228E+00, -7.948755987526271E-01,  1.716717584868149E-02,  7.512232134837096E-03, -1.092114102632454E-02, -4.135194834380111E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454033.500000000, A.D. 2006-Oct-25 00:00:00.0000, -1.374203523036204E+00, -8.057676606299906E-01,  1.675303523226962E-02,  7.612366263181644E-03, -1.086283169451846E-02, -4.147571390874592E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454034.500000000, A.D. 2006-Oct-26 00:00:00.0000, -1.366541236693837E+00, -8.166009600410705E-01,  1.633767078341006E-02,  7.712146829229024E-03, -1.080361613561756E-02, -4.159671235544369E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454035.500000000, A.D. 2006-Oct-27 00:00:00.0000, -1.358779349819462E+00, -8.273745908326061E-01,  1.592111027155009E-02,  7.811566052622320E-03, -1.074349448028268E-02, -4.171492457024906E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454036.500000000, A.D. 2006-Oct-28 00:00:00.0000, -1.350918227666908E+00, -8.380876470118128E-01,  1.550338165461190E-02,  7.910616100499252E-03, -1.068246692270016E-02, -4.183033122494771E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454037.500000000, A.D. 2006-Oct-29 00:00:00.0000, -1.342958243334927E+00, -8.487392227998773E-01,  1.508451307855721E-02,  8.009289097180530E-03, -1.062053371558473E-02, -4.194291321326389E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454038.500000000, A.D. 2006-Oct-30 00:00:00.0000, -1.334899777814211E+00, -8.593284126869549E-01,  1.466453287716506E-02,  8.107577131662576E-03, -1.055769516153688E-02, -4.205265198890482E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454039.500000000, A.D. 2006-Oct-31 00:00:00.0000, -1.326743220035267E+00, -8.698543114871625E-01,  1.424346957228683E-02,  8.205472253011104E-03, -1.049395161119541E-02, -4.215952935194327E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454040.500000000, A.D. 2006-Nov-01 00:00:00.0000, -1.318488966916209E+00, -8.803160143934998E-01,  1.382135187410758E-02,  8.302966459611611E-03, -1.042930346741908E-02, -4.226352694075032E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454041.500000000, A.D. 2006-Nov-02 00:00:00.0000, -1.310137423409774E+00, -8.907126170341741E-01,  1.339820868097174E-02,  8.400051692596350E-03, -1.036375118779281E-02, -4.236462589876009E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454042.500000000, A.D. 2006-Nov-03 00:00:00.0000, -1.301689002550333E+00, -9.010432155314180E-01,  1.297406907907967E-02,  8.496719837194966E-03, -1.029729528742938E-02, -4.246280693690956E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454043.500000000, A.D. 2006-Nov-04 00:00:00.0000, -1.293144125501774E+00, -9.113069065621684E-01,  1.254896234257477E-02,  8.592962729586463E-03, -1.022993634735427E-02, -4.255805071296211E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454044.500000000, A.D. 2006-Nov-05 00:00:00.0000, -1.284503221605699E+00, -9.215027874192290E-01,  1.212291793386086E-02,  8.688772164611440E-03, -1.016167502214096E-02, -4.265033825494038E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454045.500000000, A.D. 2006-Nov-06 00:00:00.0000, -1.275766728428583E+00, -9.316299560725941E-01,  1.169596550348421E-02,  8.784139898274297E-03, -1.009251203498140E-02, -4.273965105405828E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454046.500000000, A.D. 2006-Nov-07 00:00:00.0000, -1.266935091807826E+00, -9.416875112319713E-01,  1.126813488944997E-02,  8.879057643249449E-03, -1.002244816521736E-02, -4.282597076464001E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454047.500000000, A.D. 2006-Nov-08 00:00:00.0000, -1.258008765898110E+00, -9.516745524113732E-01,  1.083945611663053E-02,  8.973517064397536E-03, -9.951484244005359E-03, -4.290927895090570E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454048.500000000, A.D. 2006-Nov-09 00:00:00.0000, -1.248988213218929E+00, -9.615901799951695E-01,  1.040995939677968E-02,  9.067509777303875E-03, -9.879621161665148E-03, -4.298955705442870E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454049.500000000, A.D. 2006-Nov-10 00:00:00.0000, -1.239873904702509E+00, -9.714334953045649E-01,  9.979675128860464E-03,  9.161027345596555E-03, -9.806859878828527E-03, -4.306678631622559E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454050.500000000, A.D. 2006-Nov-11 00:00:00.0000, -1.230666319740770E+00, -9.812036006648663E-01,  9.548633898986936E-03,  9.254061278198819E-03, -9.733201433907244E-03, -4.314094765473416E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454051.500000000, A.D. 2006-Nov-12 00:00:00.0000, -1.221365946231175E+00, -9.908995994749229E-01,  9.116866479785862E-03,  9.346603034512490E-03, -9.658646944144861E-03, -4.321202189274098E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454052.500000000, A.D. 2006-Nov-13 00:00:00.0000, -1.211973280622423E+00, -1.000520596278936E+00,  8.684403829673500E-03,  9.438644036292835E-03, -9.583197600546973E-03, -4.327999030383018E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454053.500000000, A.D. 2006-Nov-14 00:00:00.0000, -1.202488827960720E+00, -1.010065696839120E+00,  8.251277092520673E-03,  9.530175671953885E-03, -9.506854661995016E-03, -4.334483480474511E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454054.500000000, A.D. 2006-Nov-15 00:00:00.0000, -1.192913101936072E+00, -1.019534008208187E+00,  7.817517597535578E-03,  9.621189287945066E-03, -9.429619455074485E-03, -4.340653753058850E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454055.500000000, A.D. 2006-Nov-16 00:00:00.0000, -1.183246624927722E+00, -1.028924638802610E+00,  7.383156858833131E-03,  9.711676178419441E-03, -9.351493376784106E-03, -4.346508031117268E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454056.500000000, A.D. 2006-Nov-17 00:00:00.0000, -1.173489928048879E+00, -1.038236698478268E+00,  6.948226574671367E-03,  9.801627582694912E-03, -9.272477896444137E-03, -4.352044451788304E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454057.500000000, A.D. 2006-Nov-18 00:00:00.0000, -1.163643551191804E+00, -1.047469298608617E+00,  6.512758626902110E-03,  9.891034689629367E-03, -9.192574561429984E-03, -4.357261128668465E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454058.500000000, A.D. 2006-Nov-19 00:00:00.0000, -1.153708043073431E+00, -1.056621552164079E+00,  6.076785080844015E-03,  9.979888644173471E-03, -9.111785007834496E-03, -4.362156188628649E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454059.500000000, A.D. 2006-Nov-20 00:00:00.0000, -1.143683961280238E+00, -1.065692573791832E+00,  5.640338185013430E-03,  1.006818055300368E-02, -9.030110965058780E-03, -4.366727800366587E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454060.500000000, A.D. 2006-Nov-21 00:00:00.0000, -1.133571872311441E+00, -1.074681479896539E+00,  5.203450370177420E-03,  1.015590148597026E-02, -8.947554246136807E-03, -4.370974173923457E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454061.500000000, A.D. 2006-Nov-22 00:00:00.0000, -1.123372351621365E+00, -1.083587388723075E+00,  4.766154248091635E-03,  1.024304247289314E-02, -8.864116736017419E-03, -4.374893536116362E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454062.500000000, A.D. 2006-Nov-23 00:00:00.0000, -1.113085983662483E+00, -1.092409420441199E+00,  4.328482610691590E-03,  1.032959450050546E-02, -8.779800392491773E-03, -4.378484114139689E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454063.500000000, A.D. 2006-Nov-24 00:00:00.0000, -1.102713361929079E+00, -1.101146697231143E+00,  3.890468429838965E-03,  1.041554850993042E-02, -8.694607256791333E-03, -4.381744127118291E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454064.500000000, A.D. 2006-Nov-25 00:00:00.0000, -1.092255089000181E+00, -1.109798343369775E+00,  3.452144856975661E-03,  1.050089539283426E-02, -8.608539463238831E-03, -4.384671768989149E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454065.500000000, A.D. 2006-Nov-26 00:00:00.0000, -1.081711776580956E+00, -1.118363485318522E+00,  3.013545222191476E-03,  1.058562599125970E-02, -8.521599243435011E-03, -4.387265204794610E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454066.500000000, A.D. 2006-Nov-27 00:00:00.0000, -1.071084045543186E+00, -1.126841251814039E+00,  2.574703032960620E-03,  1.066973110709169E-02, -8.433788926216925E-03, -4.389522613069514E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454067.500000000, A.D. 2006-Nov-28 00:00:00.0000, -1.060372525965774E+00, -1.135230773960784E+00,  2.135651973096527E-03,  1.075320151380895E-02, -8.345110933878038E-03, -4.391442240363963E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
