Earth,x,y,z
,0.222110427830732,-0.992684199796026,-0.000098036527016
,0.222277989613991,-0.992660763051011,-0.000098031657731
,0.222445551396324,-0.992637326306731,-0.000098026788423
,0.222613113177733,-0.992613889563186,-0.000098021919092
,0.222780674958216,-0.992590452820377,-0.000098017049738
,0.222948236737774,-0.992567016078303,-0.000098012180361
,0.223115798516406,-0.992543579336964,-0.000098007310961
,0.223283360294114,-0.992520142596361,-0.000098002441538
,0.223450922070896,-0.992496705856493,-0.000097997572093
,0.223618483846754,-0.992473269117360,-0.000097992702624
,0.223786045621686,-0.992449832378962,-0.000097987833132
,0.223953607395693,-0.992426395641299,-0.000097982963618
,0.224121169168776,-0.992402958904371,-0.000097978094080
,0.224288730940933,-0.992379522168178,-0.000097973224520
,0.224456292712166,-0.992356085432720,-0.000097968354936
,0.224623854482474,-0.992332648697997,-0.000097963485330
,0.224791416251857,-0.992309211964008,-0.000097958615701
,0.224958978020316,-0.992285775230755,-0.000097953746049
,0.225126539787849,-0.992262338498236,-0.000097948876374
,0.225294101554459,-0.992238901766451,-0.000097944006676
,0.225461663320143,-0.992215465035402,-0.000097939136955
,0.225629225084903,-0.992192028305087,-0.000097934267212
,0.225796786848739,-0.992168591575506,-0.000097929397445
,0.225964348611650,-0.992145154846660,-0.000097924527655
,0.226131910373637,-0.992121718118549,-0.000097919657843
,0.226299472134699,-0.992098281391172,-0.000097914788008
,0.226467033894837,-0.992074844664529,-0.000097909918150
,0.226634595654051,-0.992051407938620,-0.000097905048269
,0.226802157412341,-0.992027971213446,-0.000097900178365
,0.226969719169706,-0.992004534489006,-0.000097895308438
,0.227137280926148,-0.991981097765300,-0.000097890438488
,0.227304842681665,-0.991957661042328,-0.000097885568516
,0.227472404436258,-0.991934224320090,-0.000097880698520
,0.227639966189927,-0.991910787598587,-0.000097875828502
,0.227807527942672,-0.991887350877817,-0.000097870958461
,0.227975089694494,-0.991863914157781,-0.000097866088397
,0.228142651445391,-0.991840477438479,-0.000097861218310
,0.228310213195365,-0.991817040719911,-0.000097856348201
,0.228477774944414,-0.991793604002077,-0.000097851478068
,0.228645336692540,-0.991770167284976,-0.000097846607913
,0.228812898439743,-0.991746730568609,-0.000097841737734
,0.228980460186021,-0.991723293852976,-0.000097836867533
,0.229148021931376,-0.991699857138076,-0.000097831997310
,0.229315583675808,-0.991676420423910,-0.000097827127063
,0.229483145419316,-0.991652983710477,-0.000097822256793
,0.229650707161900,-0.991629546997778,-0.000097817386501
,0.229818268903561,-0.991606110285813,-0.000097812516186
,0.229985830644299,-0.991582673574580,-0.000097807645848
,0.230153392384113,-0.991559236864081,-0.000097802775487
,0.230320954123004,-0.991535800154315,-0.000097797905103
,0.230488515860972,-0.991512363445283,-0.000097793034697
,0.230656077598017,-0.991488926736983,-0.000097788164267
,0.230823639334138,-0.991465490029417,-0.000097783293815
,0.230991201069336,-0.991442053322584,-0.000097778423341
,0.231158762803611,-0.991418616616484,-0.000097773552843
,0.231326324536964,-0.991395179911117,-0.000097768682322
